indicator_id;indicator_name;iso3;country_name;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;9999;;indicator_id,;indicator_name,;iso3,;country_name,;1990,;1991,;1992,;1993,;1994,;1995,;1996,;1997,;1998,;1999,;2000,;2001,;2002,;2003,;2004,;2005,;2006,;2007,;2008,;2009,;2010,;2011,;2012,;2013,;2014,;2015,;2016,;2017,;9999;indicator_id,indicator_name,iso3,country_name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,9999
137506;Human Development Index (HDI);VUT;Vanuatu;;;;;;;;;;;;;;;;0.572;0.579;0.582;0.589;0.59;0.591;0.592;0.592;0.597;0.598;0.599;0.6;0.603;0.603;;137506,;Human Development Index (HDI),;VUT,;Vanuatu,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;0.572,;0.579,;0.582,;0.589,;0.59,;0.591,;0.592,;0.592,;0.597,;0.598,;0.599,;0.6,;0.603,;0.603;137506,Human Development Index (HDI),VUT,Vanuatu,,,,,,,,,,,,,,,,0.572,0.582,0.589,0.59,0.591,0.592,0.592,0.597,0.598,0.599,0.6,0.603,0.603
137506;Human Development Index (HDI);VEN;Venezuela (Bolivarian Republic of);0.634;0.644;0.651;0.653;0.654;0.658;0.66;0.664;0.667;0.67;0.672;0.68;0.688;0.687;0.7;0.714;0.727;0.744;0.753;0.753;0.759;0.771;0.774;0.776;0.778;0.775;0.766;0.761;0.761;;137506,;Human Development Index (HDI),;VEN,;Venezuela (Bolivarian Republic of),;0.634,;0.644,;0.651,;0.653,;0.654,;0.658,;0.66,;0.664,;0.667,;0.67,;0.672,;0.68,;0.688,;0.687,;0.7,;0.714,;0.727,;0.744,;0.753,;0.753,;0.759,;0.771,;0.774,;0.776,;0.778,;0.775,;0.766,;0.761,;0.761;137506,Human Development Index (HDI),VEN,Venezuela (Bolivarian Republic of),0.634,0.644,0.651,0.653,0.654,0.658,0.66,0.664,0.667,0.67,0.672,0.68,0.688,0.687,0.7,0.714,0.744,0.753,0.753,0.759,0.771,0.774,0.776,0.778,0.775,0.766,0.761,0.761
137506;Human Development Index (HDI);VNM;Viet Nam;0.475;0.484;0.496;0.506;0.517;0.529;0.54;0.539;0.559;0.566;0.579;0.587;0.595;0.603;0.612;0.616;0.624;0.632;0.64;0.656;0.654;0.664;0.67;0.675;0.678;0.684;0.689;0.694;0.694;;137506,;Human Development Index (HDI),;VNM,;Viet Nam,;0.475,;0.484,;0.496,;0.506,;0.517,;0.529,;0.54,;0.539,;0.559,;0.566,;0.579,;0.587,;0.595,;0.603,;0.612,;0.616,;0.624,;0.632,;0.64,;0.656,;0.654,;0.664,;0.67,;0.675,;0.678,;0.684,;0.689,;0.694,;0.694;137506,Human Development Index (HDI),VNM,Viet Nam,0.475,0.484,0.496,0.506,0.517,0.529,0.54,0.539,0.559,0.566,0.579,0.587,0.595,0.603,0.612,0.616,0.632,0.64,0.656,0.654,0.664,0.67,0.675,0.678,0.684,0.689,0.694,0.694
137506;Human Development Index (HDI);YEM;Yemen;0.399;0.403;0.405;0.408;0.409;0.415;0.422;0.427;0.431;0.434;0.443;0.45;0.456;0.463;0.469;0.474;0.479;0.482;0.485;0.491;0.498;0.499;0.505;0.507;0.505;0.483;0.462;0.452;0.452;;137506,;Human Development Index (HDI),;YEM,;Yemen,;0.399,;0.403,;0.405,;0.408,;0.409,;0.415,;0.422,;0.427,;0.431,;0.434,;0.443,;0.45,;0.456,;0.463,;0.469,;0.474,;0.479,;0.482,;0.485,;0.491,;0.498,;0.499,;0.505,;0.507,;0.505,;0.483,;0.462,;0.452,;0.452;137506,Human Development Index (HDI),YEM,Yemen,0.399,0.403,0.405,0.408,0.409,0.415,0.422,0.427,0.431,0.434,0.443,0.45,0.456,0.463,0.469,0.474,0.482,0.485,0.491,0.498,0.499,0.505,0.507,0.505,0.483,0.462,0.452,0.452
137506;Human Development Index (HDI);ZMB;Zambia;0.401;0.402;0.403;0.409;0.408;0.412;0.416;0.419;0.42;0.426;0.432;0.44;0.449;0.46;0.469;0.48;0.492;0.503;0.517;0.533;0.544;0.556;0.569;0.574;0.58;0.583;0.586;0.588;0.588;;137506,;Human Development Index (HDI),;ZMB,;Zambia,;0.401,;0.402,;0.403,;0.409,;0.408,;0.412,;0.416,;0.419,;0.42,;0.426,;0.432,;0.44,;0.449,;0.46,;0.469,;0.48,;0.492,;0.503,;0.517,;0.533,;0.544,;0.556,;0.569,;0.574,;0.58,;0.583,;0.586,;0.588,;0.588;137506,Human Development Index (HDI),ZMB,Zambia,0.401,0.402,0.403,0.409,0.408,0.412,0.416,0.419,0.42,0.426,0.432,0.44,0.449,0.46,0.469,0.48,0.503,0.517,0.533,0.544,0.556,0.569,0.574,0.58,0.583,0.586,0.588,0.588
137506;Human Development Index (HDI);ZWE;Zimbabwe;0.491;0.494;0.481;0.476;0.473;0.467;0.466;0.459;0.453;0.448;0.44;0.442;0.435;0.428;0.428;0.43;0.435;0.442;0.439;0.45;0.467;0.478;0.505;0.516;0.525;0.529;0.532;0.535;0.535;;137506,;Human Development Index (HDI),;ZWE,;Zimbabwe,;0.491,;0.494,;0.481,;0.476,;0.473,;0.467,;0.466,;0.459,;0.453,;0.448,;0.44,;0.442,;0.435,;0.428,;0.428,;0.43,;0.435,;0.442,;0.439,;0.45,;0.467,;0.478,;0.505,;0.516,;0.525,;0.529,;0.532,;0.535,;0.535;137506,Human Development Index (HDI),ZWE,Zimbabwe,0.491,0.494,0.481,0.476,0.473,0.467,0.466,0.459,0.453,0.448,0.44,0.442,0.435,0.428,0.428,0.43,0.442,0.439,0.45,0.467,0.478,0.505,0.516,0.525,0.529,0.532,0.535,0.535
103706;Education index;AFG;Afghanistan;0.122;0.133;0.145;0.156;0.168;0.179;0.19;0.202;0.213;0.224;0.235;0.247;0.259;0.271;0.302;0.312;0.324;0.336;0.347;0.359;0.371;0.382;0.39;0.398;0.406;0.41;0.41;0.415;0.415;;103706,;Education index,;AFG,;Afghanistan,;0.122,;0.133,;0.145,;0.156,;0.168,;0.179,;0.19,;0.202,;0.213,;0.224,;0.235,;0.247,;0.259,;0.271,;0.302,;0.312,;0.324,;0.336,;0.347,;0.359,;0.371,;0.382,;0.39,;0.398,;0.406,;0.41,;0.41,;0.415,;0.415;103706,Education index,AFG,Afghanistan,0.122,0.133,0.145,0.156,0.168,0.179,0.19,0.202,0.213,0.224,0.235,0.247,0.259,0.271,0.302,0.312,0.336,0.347,0.359,0.371,0.382,0.39,0.398,0.406,0.41,0.41,0.415,0.415
103706;Education index;ALB;Albania;0.584;0.589;0.558;0.543;0.542;0.551;0.558;0.571;0.58;0.586;0.588;0.589;0.598;0.605;0.606;0.623;0.629;0.642;0.646;0.652;0.673;0.693;0.73;0.732;0.733;0.733;0.742;0.745;0.745;;103706,;Education index,;ALB,;Albania,;0.584,;0.589,;0.558,;0.543,;0.542,;0.551,;0.558,;0.571,;0.58,;0.586,;0.588,;0.589,;0.598,;0.605,;0.606,;0.623,;0.629,;0.642,;0.646,;0.652,;0.673,;0.693,;0.73,;0.732,;0.733,;0.733,;0.742,;0.745,;0.745;103706,Education index,ALB,Albania,0.584,0.589,0.558,0.543,0.542,0.551,0.558,0.571,0.58,0.586,0.588,0.589,0.598,0.605,0.606,0.623,0.642,0.646,0.652,0.673,0.693,0.73,0.732,0.733,0.733,0.742,0.745,0.745
103706;Education index;DZA;Algeria;0.385;0.395;0.405;0.414;0.424;0.431;0.443;0.458;0.473;0.487;0.5;0.513;0.529;0.542;0.557;0.57;0.577;0.588;0.588;0.608;0.626;0.644;0.652;0.659;0.661;0.662;0.663;0.664;0.664;;103706,;Education index,;DZA,;Algeria,;0.385,;0.395,;0.405,;0.414,;0.424,;0.431,;0.443,;0.458,;0.473,;0.487,;0.5,;0.513,;0.529,;0.542,;0.557,;0.57,;0.577,;0.588,;0.588,;0.608,;0.626,;0.644,;0.652,;0.659,;0.661,;0.662,;0.663,;0.664,;0.664;103706,Education index,DZA,Algeria,0.385,0.395,0.405,0.414,0.424,0.431,0.443,0.458,0.473,0.487,0.5,0.513,0.529,0.542,0.557,0.57,0.588,0.588,0.608,0.626,0.644,0.652,0.659,0.661,0.662,0.663,0.664,0.664
103706;Education index;AND;Andorra;;;;;;;;;;;0.524;0.538;0.559;0.64;0.649;0.626;0.646;0.647;0.661;0.661;0.662;0.663;0.715;0.715;0.716;0.715;0.714;0.714;0.714;;103706,;Education index,;AND,;Andorra,;,;,;,;,;,;,;,;,;,;,;0.524,;0.538,;0.559,;0.64,;0.649,;0.626,;0.646,;0.647,;0.661,;0.661,;0.662,;0.663,;0.715,;0.715,;0.716,;0.715,;0.714,;0.714,;0.714;103706,Education index,AND,Andorra,,,,,,,,,,,0.524,0.538,0.559,0.64,0.649,0.626,0.647,0.661,0.661,0.662,0.663,0.715,0.715,0.716,0.715,0.714,0.714,0.714
103706;Education index;AGO;Angola;;;;;;;;;;0.276;0.288;0.3;0.312;0.324;0.336;0.348;0.362;0.376;0.39;0.404;0.398;0.423;0.435;0.447;0.46;0.472;0.487;0.498;0.498;;103706,;Education index,;AGO,;Angola,;,;,;,;,;,;,;,;,;,;0.276,;0.288,;0.3,;0.312,;0.324,;0.336,;0.348,;0.362,;0.376,;0.39,;0.404,;0.398,;0.423,;0.435,;0.447,;0.46,;0.472,;0.487,;0.498,;0.498;103706,Education index,AGO,Angola,,,,,,,,,,0.276,0.288,0.3,0.312,0.324,0.336,0.348,0.376,0.39,0.404,0.398,0.423,0.435,0.447,0.46,0.472,0.487,0.498,0.498
103706;Education index;ATG;Antigua and Barbuda;;;;;;;;;;;;;;;;0.673;0.675;0.676;0.674;0.672;0.667;0.659;0.663;0.669;0.669;0.676;0.676;0.676;0.676;;103706,;Education index,;ATG,;Antigua and Barbuda,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;0.673,;0.675,;0.676,;0.674,;0.672,;0.667,;0.659,;0.663,;0.669,;0.669,;0.676,;0.676,;0.676,;0.676;103706,Education index,ATG,Antigua and Barbuda,,,,,,,,,,,,,,,,0.673,0.676,0.674,0.672,0.667,0.659,0.663,0.669,0.669,0.676,0.676,0.676,0.676
103706;Education index;ARG;Argentina;0.628;0.632;0.634;0.636;0.639;0.648;0.659;0.67;0.681;0.715;0.736;0.756;0.762;0.761;0.76;0.751;0.752;0.751;0.753;0.775;0.802;0.807;0.805;0.804;0.808;0.812;0.814;0.816;0.816;;103706,;Education index,;ARG,;Argentina,;0.628,;0.632,;0.634,;0.636,;0.639,;0.648,;0.659,;0.67,;0.681,;0.715,;0.736,;0.756,;0.762,;0.761,;0.76,;0.751,;0.752,;0.751,;0.753,;0.775,;0.802,;0.807,;0.805,;0.804,;0.808,;0.812,;0.814,;0.816,;0.816;103706,Education index,ARG,Argentina,0.628,0.632,0.634,0.636,0.639,0.648,0.659,0.67,0.681,0.715,0.736,0.756,0.762,0.761,0.76,0.751,0.751,0.753,0.775,0.802,0.807,0.805,0.804,0.808,0.812,0.814,0.816,0.816
103706;Education index;ARM;Armenia;0.634;0.637;0.636;0.642;0.636;0.632;0.628;0.641;0.663;0.67;0.667;0.657;0.66;0.662;0.664;0.675;0.69;0.707;0.712;0.729;0.73;0.732;0.735;0.739;0.742;0.746;0.749;0.749;0.749;;103706,;Education index,;ARM,;Armenia,;0.634,;0.637,;0.636,;0.642,;0.636,;0.632,;0.628,;0.641,;0.663,;0.67,;0.667,;0.657,;0.66,;0.662,;0.664,;0.675,;0.69,;0.707,;0.712,;0.729,;0.73,;0.732,;0.735,;0.739,;0.742,;0.746,;0.749,;0.749,;0.749;103706,Education index,ARM,Armenia,0.634,0.637,0.636,0.642,0.636,0.632,0.628,0.641,0.663,0.67,0.667,0.657,0.66,0.662,0.664,0.675,0.707,0.712,0.729,0.73,0.732,0.735,0.739,0.742,0.746,0.749,0.749,0.749
103706;Education index;AUS;Australia;0.873;0.874;0.874;0.875;0.875;0.894;0.895;0.895;0.895;0.895;0.895;0.896;0.895;0.893;0.892;0.892;0.895;0.901;0.911;0.909;0.913;0.916;0.919;0.921;0.924;0.926;0.929;0.929;0.929;;103706,;Education index,;AUS,;Australia,;0.873,;0.874,;0.874,;0.875,;0.875,;0.894,;0.895,;0.895,;0.895,;0.895,;0.895,;0.896,;0.895,;0.893,;0.892,;0.892,;0.895,;0.901,;0.911,;0.909,;0.913,;0.916,;0.919,;0.921,;0.924,;0.926,;0.929,;0.929,;0.929;103706,Education index,AUS,Australia,0.873,0.874,0.874,0.875,0.875,0.894,0.895,0.895,0.895,0.895,0.895,0.896,0.895,0.893,0.892,0.892,0.901,0.911,0.909,0.913,0.916,0.919,0.921,0.924,0.926,0.929,0.929,0.929
103706;Education index;AUT;Austria;0.676;0.683;0.692;0.694;0.705;0.709;0.712;0.715;0.736;0.727;0.731;0.754;0.721;0.728;0.74;0.749;0.759;0.806;0.809;0.819;0.837;0.838;0.841;0.833;0.844;0.847;0.852;0.852;0.852;;103706,;Education index,;AUT,;Austria,;0.676,;0.683,;0.692,;0.694,;0.705,;0.709,;0.712,;0.715,;0.736,;0.727,;0.731,;0.754,;0.721,;0.728,;0.74,;0.749,;0.759,;0.806,;0.809,;0.819,;0.837,;0.838,;0.841,;0.833,;0.844,;0.847,;0.852,;0.852,;0.852;103706,Education index,AUT,Austria,0.676,0.683,0.692,0.694,0.705,0.709,0.712,0.715,0.736,0.727,0.731,0.754,0.721,0.728,0.74,0.749,0.806,0.809,0.819,0.837,0.838,0.841,0.833,0.844,0.847,0.852,0.852,0.852
103706;Education index;AZE;Azerbaijan;;;;;;0.618;0.614;0.616;0.625;0.633;0.64;0.647;0.653;0.66;0.666;0.652;0.68;0.662;0.662;0.682;0.681;0.684;0.689;0.698;0.709;0.709;0.709;0.709;0.709;;103706,;Education index,;AZE,;Azerbaijan,;,;,;,;,;,;0.618,;0.614,;0.616,;0.625,;0.633,;0.64,;0.647,;0.653,;0.66,;0.666,;0.652,;0.68,;0.662,;0.662,;0.682,;0.681,;0.684,;0.689,;0.698,;0.709,;0.709,;0.709,;0.709,;0.709;103706,Education index,AZE,Azerbaijan,,,,,,0.618,0.614,0.616,0.625,0.633,0.64,0.647,0.653,0.66,0.666,0.652,0.662,0.662,0.682,0.681,0.684,0.689,0.698,0.709,0.709,0.709,0.709,0.709
103706;Education index;BHS;Bahamas;;;;;;;;;;;0.7;0.702;0.704;0.706;0.708;0.71;0.712;0.714;0.714;0.713;0.716;0.723;0.726;0.726;0.726;0.726;0.726;0.726;0.726;;103706,;Education index,;BHS,;Bahamas,;,;,;,;,;,;,;,;,;,;,;0.7,;0.702,;0.704,;0.706,;0.708,;0.71,;0.712,;0.714,;0.714,;0.713,;0.716,;0.723,;0.726,;0.726,;0.726,;0.726,;0.726,;0.726,;0.726;103706,Education index,BHS,Bahamas,,,,,,,,,,,0.7,0.702,0.704,0.706,0.708,0.71,0.714,0.714,0.713,0.716,0.723,0.726,0.726,0.726,0.726,0.726,0.726,0.726
103706;Education index;BHR;Bahrain;0.574;0.586;0.586;0.599;0.609;0.619;0.624;0.628;0.632;0.635;0.643;0.645;0.646;0.646;0.641;0.637;0.64;0.644;0.647;0.651;0.654;0.664;0.664;0.674;0.685;0.723;0.758;0.758;0.758;;103706,;Education index,;BHR,;Bahrain,;0.574,;0.586,;0.586,;0.599,;0.609,;0.619,;0.624,;0.628,;0.632,;0.635,;0.643,;0.645,;0.646,;0.646,;0.641,;0.637,;0.64,;0.644,;0.647,;0.651,;0.654,;0.664,;0.664,;0.674,;0.685,;0.723,;0.758,;0.758,;0.758;103706,Education index,BHR,Bahrain,0.574,0.586,0.586,0.599,0.609,0.619,0.624,0.628,0.632,0.635,0.643,0.645,0.646,0.646,0.641,0.637,0.644,0.647,0.651,0.654,0.664,0.664,0.674,0.685,0.723,0.758,0.758,0.758
103706;Education index;BGD;Bangladesh;0.251;0.26;0.268;0.276;0.284;0.292;0.303;0.313;0.324;0.334;0.344;0.355;0.362;0.37;0.378;0.385;0.391;0.395;0.391;0.409;0.425;0.442;0.454;0.465;0.477;0.488;0.49;0.508;0.508;;103706,;Education index,;BGD,;Bangladesh,;0.251,;0.26,;0.268,;0.276,;0.284,;0.292,;0.303,;0.313,;0.324,;0.334,;0.344,;0.355,;0.362,;0.37,;0.378,;0.385,;0.391,;0.395,;0.391,;0.409,;0.425,;0.442,;0.454,;0.465,;0.477,;0.488,;0.49,;0.508,;0.508;103706,Education index,BGD,Bangladesh,0.251,0.26,0.268,0.276,0.284,0.292,0.303,0.313,0.324,0.334,0.344,0.355,0.362,0.37,0.378,0.385,0.395,0.391,0.409,0.425,0.442,0.454,0.465,0.477,0.488,0.49,0.508,0.508
103706;Education index;BRB;Barbados;0.625;0.632;0.639;0.646;0.653;0.66;0.665;0.669;0.66;0.678;0.69;0.69;0.697;0.704;0.711;0.718;0.725;0.732;0.742;0.751;0.742;0.755;0.776;0.777;0.777;0.777;0.777;0.777;0.777;;103706,;Education index,;BRB,;Barbados,;0.625,;0.632,;0.639,;0.646,;0.653,;0.66,;0.665,;0.669,;0.66,;0.678,;0.69,;0.69,;0.697,;0.704,;0.711,;0.718,;0.725,;0.732,;0.742,;0.751,;0.742,;0.755,;0.776,;0.777,;0.777,;0.777,;0.777,;0.777,;0.777;103706,Education index,BRB,Barbados,0.625,0.632,0.639,0.646,0.653,0.66,0.665,0.669,0.66,0.678,0.69,0.69,0.697,0.704,0.711,0.718,0.732,0.742,0.751,0.742,0.755,0.776,0.777,0.777,0.777,0.777,0.777,0.777
103706;Education index;BLR;Belarus;;;;;;0.63;0.643;0.648;0.649;0.658;0.668;0.677;0.687;0.696;0.706;0.716;0.745;0.774;0.804;0.828;0.829;0.833;0.836;0.835;0.835;0.836;0.838;0.838;0.838;;103706,;Education index,;BLR,;Belarus,;,;,;,;,;,;0.63,;0.643,;0.648,;0.649,;0.658,;0.668,;0.677,;0.687,;0.696,;0.706,;0.716,;0.745,;0.774,;0.804,;0.828,;0.829,;0.833,;0.836,;0.835,;0.835,;0.836,;0.838,;0.838,;0.838;103706,Education index,BLR,Belarus,,,,,,0.63,0.643,0.648,0.649,0.658,0.668,0.677,0.687,0.696,0.706,0.716,0.774,0.804,0.828,0.829,0.833,0.836,0.835,0.835,0.836,0.838,0.838,0.838
103706;Education index;BEL;Belgium;0.705;0.708;0.745;0.781;0.791;0.804;0.814;0.82;0.827;0.825;0.833;0.838;0.842;0.846;0.849;0.856;0.869;0.871;0.865;0.87;0.871;0.873;0.874;0.88;0.883;0.89;0.893;0.893;0.893;;103706,;Education index,;BEL,;Belgium,;0.705,;0.708,;0.745,;0.781,;0.791,;0.804,;0.814,;0.82,;0.827,;0.825,;0.833,;0.838,;0.842,;0.846,;0.849,;0.856,;0.869,;0.871,;0.865,;0.87,;0.871,;0.873,;0.874,;0.88,;0.883,;0.89,;0.893,;0.893,;0.893;103706,Education index,BEL,Belgium,0.705,0.708,0.745,0.781,0.791,0.804,0.814,0.82,0.827,0.825,0.833,0.838,0.842,0.846,0.849,0.856,0.871,0.865,0.87,0.871,0.873,0.874,0.88,0.883,0.89,0.893,0.893,0.893
103706;Education index;BLZ;Belize;0.573;0.582;0.591;0.6;0.609;0.617;0.627;0.636;0.645;0.654;0.663;0.668;0.678;0.689;0.699;0.685;0.701;0.701;0.7;0.694;0.695;0.697;0.708;0.704;0.704;0.704;0.705;0.705;0.705;;103706,;Education index,;BLZ,;Belize,;0.573,;0.582,;0.591,;0.6,;0.609,;0.617,;0.627,;0.636,;0.645,;0.654,;0.663,;0.668,;0.678,;0.689,;0.699,;0.685,;0.701,;0.701,;0.7,;0.694,;0.695,;0.697,;0.708,;0.704,;0.704,;0.704,;0.705,;0.705,;0.705;103706,Education index,BLZ,Belize,0.573,0.582,0.591,0.6,0.609,0.617,0.627,0.636,0.645,0.654,0.663,0.668,0.678,0.689,0.699,0.685,0.701,0.7,0.694,0.695,0.697,0.708,0.704,0.704,0.704,0.705,0.705,0.705
103706;Education index;BEN;Benin;0.201;0.208;0.215;0.222;0.228;0.235;0.241;0.248;0.254;0.262;0.273;0.294;0.31;0.321;0.333;0.344;0.355;0.366;0.377;0.389;0.4;0.411;0.433;0.454;0.46;0.466;0.471;0.471;0.471;;103706,;Education index,;BEN,;Benin,;0.201,;0.208,;0.215,;0.222,;0.228,;0.235,;0.241,;0.248,;0.254,;0.262,;0.273,;0.294,;0.31,;0.321,;0.333,;0.344,;0.355,;0.366,;0.377,;0.389,;0.4,;0.411,;0.433,;0.454,;0.46,;0.466,;0.471,;0.471,;0.471;103706,Education index,BEN,Benin,0.201,0.208,0.215,0.222,0.228,0.235,0.241,0.248,0.254,0.262,0.273,0.294,0.31,0.321,0.333,0.344,0.366,0.377,0.389,0.4,0.411,0.433,0.454,0.46,0.466,0.471,0.471,0.471
103706;Education index;BTN;Bhutan;;;;;;;;;;;;;;;;0.335;0.347;0.358;0.369;0.384;0.397;0.408;0.424;0.429;0.443;0.445;0.446;0.445;0.445;;103706,;Education index,;BTN,;Bhutan,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;0.335,;0.347,;0.358,;0.369,;0.384,;0.397,;0.408,;0.424,;0.429,;0.443,;0.445,;0.446,;0.445,;0.445;103706,Education index,BTN,Bhutan,,,,,,,,,,,,,,,,0.335,0.358,0.369,0.384,0.397,0.408,0.424,0.429,0.443,0.445,0.446,0.445,0.445
103706;Education index;BOL;Bolivia (Plurinational State of);0.528;0.537;0.546;0.555;0.565;0.574;0.581;0.574;0.594;0.616;0.63;0.631;0.641;0.644;0.637;0.631;0.635;0.624;0.636;0.647;0.641;0.649;0.658;0.663;0.667;0.671;0.683;0.687;0.687;;103706,;Education index,;BOL,;Bolivia (Plurinational State of),;0.528,;0.537,;0.546,;0.555,;0.565,;0.574,;0.581,;0.574,;0.594,;0.616,;0.63,;0.631,;0.641,;0.644,;0.637,;0.631,;0.635,;0.624,;0.636,;0.647,;0.641,;0.649,;0.658,;0.663,;0.667,;0.671,;0.683,;0.687,;0.687;103706,Education index,BOL,Bolivia (Plurinational State of),0.528,0.537,0.546,0.555,0.565,0.574,0.581,0.574,0.594,0.616,0.63,0.631,0.641,0.644,0.637,0.631,0.624,0.636,0.647,0.641,0.649,0.658,0.663,0.667,0.671,0.683,0.687,0.687
103706;Education index;BIH;Bosnia and Herzegovina;;;;;;;;;;;0.557;0.565;0.574;0.582;0.59;0.599;0.607;0.615;0.623;0.625;0.608;0.626;0.672;0.686;0.699;0.695;0.718;0.718;0.718;;103706,;Education index,;BIH,;Bosnia and Herzegovina,;,;,;,;,;,;,;,;,;,;,;0.557,;0.565,;0.574,;0.582,;0.59,;0.599,;0.607,;0.615,;0.623,;0.625,;0.608,;0.626,;0.672,;0.686,;0.699,;0.695,;0.718,;0.718,;0.718;103706,Education index,BIH,Bosnia and Herzegovina,,,,,,,,,,,0.557,0.565,0.574,0.582,0.59,0.599,0.615,0.623,0.625,0.608,0.626,0.672,0.686,0.699,0.695,0.718,0.718,0.718
103706;Education index;BWA;Botswana;0.461;0.478;0.486;0.493;0.499;0.519;0.531;0.542;0.554;0.572;0.583;0.59;0.59;0.596;0.601;0.606;0.615;0.619;0.626;0.633;0.64;0.646;0.651;0.654;0.656;0.658;0.659;0.659;0.659;;103706,;Education index,;BWA,;Botswana,;0.461,;0.478,;0.486,;0.493,;0.499,;0.519,;0.531,;0.542,;0.554,;0.572,;0.583,;0.59,;0.59,;0.596,;0.601,;0.606,;0.615,;0.619,;0.626,;0.633,;0.64,;0.646,;0.651,;0.654,;0.656,;0.658,;0.659,;0.659,;0.659;103706,Education index,BWA,Botswana,0.461,0.478,0.486,0.493,0.499,0.519,0.531,0.542,0.554,0.572,0.583,0.59,0.59,0.596,0.601,0.606,0.619,0.626,0.633,0.64,0.646,0.651,0.654,0.656,0.658,0.659,0.659,0.659
103706;Education index;BRA;Brazil;0.463;0.475;0.487;0.499;0.511;0.523;0.535;0.547;0.559;0.572;0.584;0.597;0.61;0.595;0.593;0.593;0.589;0.588;0.608;0.61;0.619;0.622;0.63;0.655;0.664;0.68;0.686;0.686;0.686;;103706,;Education index,;BRA,;Brazil,;0.463,;0.475,;0.487,;0.499,;0.511,;0.523,;0.535,;0.547,;0.559,;0.572,;0.584,;0.597,;0.61,;0.595,;0.593,;0.593,;0.589,;0.588,;0.608,;0.61,;0.619,;0.622,;0.63,;0.655,;0.664,;0.68,;0.686,;0.686,;0.686;103706,Education index,BRA,Brazil,0.463,0.475,0.487,0.499,0.511,0.523,0.535,0.547,0.559,0.572,0.584,0.597,0.61,0.595,0.593,0.593,0.588,0.608,0.61,0.619,0.622,0.63,0.655,0.664,0.68,0.686,0.686,0.686
103706;Education index;BRN;Brunei Darussalam;0.588;0.596;0.604;0.613;0.62;0.626;0.629;0.633;0.636;0.647;0.647;0.647;0.651;0.661;0.673;0.679;0.682;0.68;0.679;0.685;0.685;0.693;0.709;0.711;0.71;0.705;0.704;0.704;0.704;;103706,;Education index,;BRN,;Brunei Darussalam,;0.588,;0.596,;0.604,;0.613,;0.62,;0.626,;0.629,;0.633,;0.636,;0.647,;0.647,;0.647,;0.651,;0.661,;0.673,;0.679,;0.682,;0.68,;0.679,;0.685,;0.685,;0.693,;0.709,;0.711,;0.71,;0.705,;0.704,;0.704,;0.704;103706,Education index,BRN,Brunei Darussalam,0.588,0.596,0.604,0.613,0.62,0.626,0.629,0.633,0.636,0.647,0.647,0.647,0.651,0.661,0.673,0.679,0.68,0.679,0.685,0.685,0.693,0.709,0.711,0.71,0.705,0.704,0.704,0.704
103706;Education index;BGR;Bulgaria;0.632;0.637;0.635;0.635;0.635;0.647;0.663;0.667;0.671;0.676;0.677;0.69;0.691;0.705;0.712;0.715;0.721;0.738;0.742;0.746;0.756;0.76;0.764;0.779;0.786;0.811;0.805;0.805;0.805;;103706,;Education index,;BGR,;Bulgaria,;0.632,;0.637,;0.635,;0.635,;0.635,;0.647,;0.663,;0.667,;0.671,;0.676,;0.677,;0.69,;0.691,;0.705,;0.712,;0.715,;0.721,;0.738,;0.742,;0.746,;0.756,;0.76,;0.764,;0.779,;0.786,;0.811,;0.805,;0.805,;0.805;103706,Education index,BGR,Bulgaria,0.632,0.637,0.635,0.635,0.635,0.647,0.663,0.667,0.671,0.676,0.677,0.69,0.691,0.705,0.712,0.715,0.738,0.742,0.746,0.756,0.76,0.764,0.779,0.786,0.811,0.805,0.805,0.805
103706;Education index;BFA;Burkina Faso;;;;;;;;;;;0.139;0.142;0.147;0.151;0.162;0.173;0.181;0.194;0.208;0.22;0.232;0.245;0.254;0.262;0.266;0.277;0.285;0.286;0.286;;103706,;Education index,;BFA,;Burkina Faso,;,;,;,;,;,;,;,;,;,;,;0.139,;0.142,;0.147,;0.151,;0.162,;0.173,;0.181,;0.194,;0.208,;0.22,;0.232,;0.245,;0.254,;0.262,;0.266,;0.277,;0.285,;0.286,;0.286;103706,Education index,BFA,Burkina Faso,,,,,,,,,,,0.139,0.142,0.147,0.151,0.162,0.173,0.194,0.208,0.22,0.232,0.245,0.254,0.262,0.266,0.277,0.285,0.286,0.286
